City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,MID,,,,
Ahmedabad,15-04-19,225.49,264.95,29.7,62.65,51.85,,29.7,30.33,36.29,4.18,32.5,7.11,649,Severe,926d8dc84a667e11dfea30fac3824fd17e175398,,,,
Ahmedabad,16-04-19,182.46,167.61,15.24,59.22,40.26,,15.24,49.94,48.98,4.23,32.5,7.17,428,Severe,93dae518889d2a93960963fa3e99158f58738eda,,,,
Ahmedabad,17-04-19,95.69,112.72,9.19,60.62,36.3,,9.19,85.28,75.85,4.19,32.5,7.12,392,Very Poor,dbe74afc075c179f7c6298934ce53e6e6bdae4ea,,,,
Ahmedabad,18-04-19,93.12,161.6,8.88,72.4,41.94,,8.88,36.52,74.03,4.19,32.49,7.11,274,Poor,a5f1fd1f2782b89068dd76bde0acbffc35632895,,,,
Ahmedabad,19-04-19,64.3,212.8,10.74,95.27,54.49,,10.74,57.46,74.2,4.19,32.52,7.15,354,Very Poor,34dfd4d983484d85d797e915cb47041aeb4ced86,,,,
Ahmedabad,20-04-19,81.71,254.19,23.23,128.87,79.56,,23.23,91.79,77.88,4.2,32.51,7.08,419,Severe,b1b2eb98641f5fbf2b51cb26566196ae59a7ad96,,,,
Ahmedabad,21-04-19,66.39,345.73,60.25,77.36,83.16,,60.25,50.53,63.95,4.16,32.47,7.06,1205,Severe,351ea0aee67d40885b15698e3c38134f67590a9a,,,,
Ahmedabad,22-04-19,92.59,339.86,35.37,92.43,71.48,,35.37,72.51,63.21,4.18,32.45,7.07,778,Severe,9bbf07c4bf022a0695b79b87cb4299f6a8d18831,,,,
Ahmedabad,23-04-19,84.47,208.77,27.88,85.23,63.88,,27.88,70.3,59.98,4.21,32.42,7.08,730,Severe,b0eabdda18ddcbe7d2c1ed0932ee123d7eb6dbbf,,,,
Ahmedabad,24-04-19,76.98,160.84,9.49,43.57,28.34,,9.49,51.35,40.16,4.31,32.51,7.17,608,Severe,d00f2e117b4d930186ab62bb1a94f929435f9aaf,,,,
Ahmedabad,27-04-19,84.95,183.53,38.54,63.41,79.01,,38.54,54.58,69.89,4.19,32.44,7.12,755,Severe,aa8016f871841b6899dac58441f6f8de93f30ffa,,,,
Ahmedabad,28-04-19,91.99,245.83,75.71,46.84,82.03,,75.71,42.2,51.25,4.14,32.49,7.13,1346,Severe,12d9952ba3cf8410eff072c9ec3b62447457122d,,,,
Ahmedabad,29-04-19,110.7,159.86,11.92,49.22,32.91,,11.92,49.14,57.93,4.15,32.46,7.1,1015,Severe,f8f601687c9a9a4debc34112cec0165ad81fb15d,,,,
Ahmedabad,30-04-19,132.76,272.5,9.13,65.49,38.76,,9.13,55.8,78.36,4.16,32.36,7.03,255,Poor,c498ea64810a8da9cb26c48e1f5e96973537338d,,,,
Ahmedabad,01-05-19,113.47,158.75,23.43,70.08,51.67,,23.43,83.88,49.54,4.15,32.44,7.07,518,Severe,f60263668f8bb59ae4bd30498e2f04c18157773e,,,,
Ahmedabad,02-05-19,101.68,193.57,24.04,76.61,55.31,,24.04,106.65,64.47,4.14,32.48,7.02,604,Severe,f021d8bdb3482a6965a104dddb2516d179bd9c34,,,,
Ahmedabad,03-05-19,86.07,221.88,13.77,62.42,40.29,,13.77,96.27,41.5,4.19,32.43,7.13,315,Very Poor,68aa709cc13d459268d903c0a505c56dda9bcc81,,,,
Ahmedabad,04-05-19,72.58,131.38,14.52,54.32,37.33,,14.52,77.82,2.97,4.21,32.49,7.08,326,Very Poor,2d78b0600b84cfd57e11ba249ee58c159fe517ae,,,,
Ahmedabad,05-05-19,81.79,75.42,19.4,58.23,42.89,,19.4,136.27,3.02,4.15,32.45,7.11,449,Severe,d92ab60000f93cb3e6e10a1055b77224c8e9bae5,,,,
Ahmedabad,06-05-19,72.54,42.82,23.99,74.87,54.42,,23.99,98.42,3.11,4.19,32.45,7.06,455,Severe,9e4f6e2dd8f847c11cc774c7083aa426f42a530e,,,,
Ahmedabad,07-05-19,58.71,52.25,12.69,70.34,31.99,,12.69,66.1,2.16,4.18,32.32,7.06,398,Very Poor,1054ed358dfede6e22877513169bef30c491c363,,,,
Ahmedabad,08-05-19,72.51,107.96,15.56,57.84,39.83,,15.56,88.54,3.12,4.19,32.52,7.11,346,Very Poor,e6c4b7349bd9542b2aa4a58acc26c5a6adaf4ba0,,,,
Ahmedabad,09-05-19,43.83,146.83,11.8,43.77,17,,11.8,46.28,3.13,4.09,32.35,6.94,291,Poor,b31b7e11a6cf05cf0132d92bc09ee5911e7672f0,,,,
Ahmedabad,10-05-19,15.52,202.87,,,0,,,1.31,,3.78,28.55,6.81,564,Poor,63c9d5537c05b45dde4b7584c66a95e839b582ff,,,,
Ahmedabad,14-05-19,46.04,170.15,17.26,130.23,49.54,,17.26,107.28,48.32,8.89,52.6,8.78,754,Poor,18910856b917289b6bb3cc2cef0f78ff82ad4b02,,,,
Ahmedabad,15-05-19,37.55,109.62,15.08,85.12,58.72,,15.08,163.01,48.23,16.44,85.54,14.19,281,Poor,17a5e67e3855ae5fa7d1a711f3249b6813c28386,,,,
Ahmedabad,16-05-19,33.97,124.15,14.67,79.71,55.61,,14.67,91.26,51.86,15.55,83.89,13.15,330,Very Poor,5f1378b1fa0165baf6bd31d9e4d0d66d818a37c6,,,,
Ahmedabad,17-05-19,35.48,167.12,18.02,77.61,58.41,,18.02,98.35,38.99,15.88,83.83,13.34,356,Very Poor,c24060d084e314b214e061995b5528b2e0071e31,,,,
Ahmedabad,18-05-19,34.11,165.43,13.27,75.23,51.83,,13.27,88.66,42.22,15.93,82.73,13.44,359,Very Poor,8126e29c1a00af5300f325021430faf4dfecbdc0,,,,
Ahmedabad,19-05-19,33.69,175.94,34.56,68.9,69.77,,34.56,80.9,36.95,15.53,84.17,13.19,547,Severe,41e98d93f0f9f490c34dc4e8f96340cf477e7355,,,,
Ahmedabad,20-05-19,42.31,122.77,17.47,81.84,59.84,,17.47,89.57,46.68,15.98,83.87,13.6,813,Severe,4a326f7b32461745b6e168b454a214839b704865,,,,
Ahmedabad,21-05-19,24.6,127.44,11.03,81.24,52.21,,11.03,80.74,46.65,15.31,82.95,11.66,321,Very Poor,eaccbbd4d93f295b6c22ae217f159c288b29deb6,,,,
Ahmedabad,22-05-19,27.93,154.9,11.44,76.75,50.49,,11.44,86.48,54.34,15.6,84.17,13.6,270,Poor,3e339ee119ba0065cad4c40897cd1bc9dd0f118a,,,,
Ahmedabad,23-05-19,41.39,119.24,14.29,89.1,59.76,,14.29,105.96,49.7,16.33,83.95,13.48,323,Very Poor,f5133d66a71eb5add9881ec5f254fc0757a7ee06,,,,
Ahmedabad,24-05-19,46.79,140.82,14.31,93.27,61.82,,14.31,131.04,56.31,15.21,82.4,11.95,344,Very Poor,bc7b2271acba0248f021e9e11cb91cec6358d924,,,,
Ahmedabad,25-05-19,51.63,155.33,17.96,89.18,63.98,,17.96,134.22,49.62,15.72,83.2,13.93,404,Severe,99m0gt06,,,,
Ahmedabad,26-05-19,63.15,100.16,28.03,100.08,80.78,,28.03,122.43,50.32,17.05,84.59,13.16,558,Severe,jgrilsfc,,,,
Ahmedabad,27-05-19,57.47,132.31,21.39,112.68,79.36,,21.39,143.3,52.19,16.47,84.11,13.58,435,Severe,40pe21lm,,,,
Ahmedabad,28-05-19,50.27,108.15,21.02,103.05,74.24,,21.02,118.55,49.86,16.92,85.28,14.2,440,Severe,drrr0wy7,,,,
Ahmedabad,29-05-19,42.02,103.34,16.43,71.51,53.58,,16.43,82.75,52.44,16.99,85.25,13.8,374,Very Poor,sp4yarbi,,,,
Ahmedabad,30-05-19,48.74,118,19.89,91.02,67.08,,19.89,138.12,52.86,17.04,83.72,13.55,515,Severe,n5liudlg,,,,
Ahmedabad,31-05-19,46.51,97.86,16.75,85.37,60.74,,16.75,145.55,44.53,15.68,84.55,13.67,360,Very Poor,j1gkl43g,,,,
Ahmedabad,01-06-19,48.1,83.88,23.83,70.71,61.67,,23.83,142.52,40.22,15.5,84.08,12.18,467,Severe,3o4mw305,,,,
Ahmedabad,02-06-19,41.38,122.27,21.8,70.35,59.18,,21.8,134.76,41.5,15.9,83.78,14.01,402,Severe,3begdfx2,,,,
Ahmedabad,03-06-19,46.46,152.03,22.33,74.31,61.71,,22.33,137.83,47.63,14.5,81.45,10.98,419,Severe,amg5dice,,,,
Ahmedabad,04-06-19,39.68,210.26,20.89,77.12,61.44,,20.89,139.31,71.62,12.58,79.02,7.46,408,Severe,y6mkk0i8,,,,
Ahmedabad,05-06-19,38.27,174.78,18.87,61.74,51.63,,18.87,112.15,82.73,115.14,371.65,,402,Severe,8k7w467p,,,,
Ahmedabad,06-06-19,35.06,134.81,12.63,68.94,48.03,,12.63,101.14,75.71,26.24,85.15,94.48,303,Very Poor,4uahwkp8,,,,
Ahmedabad,07-06-19,30.07,119.54,15.49,122.88,78.85,,15.49,31.67,70.29,,,,354,Very Poor,jdoax8co,,,,
Ahmedabad,08-06-19,48.74,103.52,16.38,154.42,94,,16.38,58.6,73.95,7.29,80.04,2.05,358,Very Poor,zm3k337a,,,,
Ahmedabad,09-06-19,35.3,105.96,15.2,146.65,88.87,,15.2,127.62,81.55,29.46,141.33,14.86,324,Very Poor,snh9acqa,,,,
Ahmedabad,10-06-19,34.31,92.3,16.31,127.02,80.56,,16.31,121.46,80.39,26.9,256.09,56.49,360,Very Poor,8z78shbf,,,,
Ahmedabad,11-06-19,33.97,57.67,15.38,135.26,83.52,,15.38,100.23,90.29,7.91,123.47,49.93,348,Very Poor,aluuvve7,,,,
Ahmedabad,12-06-19,41.08,89.35,12.8,140.5,83.14,,12.8,91.23,85.2,6.3,87.51,33.1,333,Very Poor,sjizkcpl,,,,
Ahmedabad,13-06-19,25.56,90.75,13.75,120.8,74.61,,13.75,58.37,88.79,6.3,80.04,1.48,321,Very Poor,z36oah6q,,,,
Ahmedabad,14-06-19,26.75,80.25,14.4,112.66,71.38,,14.4,60.94,77.88,6.3,80.04,1.48,338,Very Poor,96arnumb,,,,
Ahmedabad,15-06-19,32.71,81.36,18.89,116.69,78.46,,18.89,48.67,53.57,6.3,80.04,1.48,369,Very Poor,j3o0fko1,,,,
Ahmedabad,16-06-19,32.79,82.13,25.17,103.69,79.28,,25.17,30.37,30.45,6.3,80.04,1.48,397,Very Poor,mbctin6l,,,,
Ahmedabad,17-06-19,28.02,58.14,25.92,115.78,86.11,,25.92,42.55,21.04,6.3,80.04,1.48,414,Severe,dsflny30,,,,
Ahmedabad,18-06-19,26.92,64.37,22.25,130.64,89.1,,22.25,25.9,24.37,6.3,80.04,1.48,363,Very Poor,5zjnzsik,,,,
Ahmedabad,19-06-19,69.38,65.76,19.2,145.75,92.99,,19.2,37.85,7.21,6.3,80.04,1.48,371,Very Poor,1yto01tr,,,,
Ahmedabad,20-06-19,42.08,55.27,30.2,155.72,113.35,,30.2,33.25,41.97,6.3,80.04,1.48,565,Severe,c9we3q6b,,,,
Ahmedabad,21-06-19,35.67,63.16,18.86,147.44,93.61,,18.86,25.28,74.84,6.3,80.04,1.48,348,Very Poor,mxdvdw9u,,,,
Ahmedabad,22-06-19,63.09,61.52,12.65,163.54,110.17,,12.65,26.31,113.94,6.3,80.04,1.48,184,Moderate,4fm1skgh,,,,
Ahmedabad,23-06-19,46.13,74.74,14.35,146.55,87.86,,14.35,39.92,108.07,6.3,80.04,1.48,328,Very Poor,ccfrx3md,,,,
Ahmedabad,24-06-19,57.49,63.15,21.05,277.31,162.63,,21.05,37.43,101.47,6.3,80.04,1.48,440,Severe,xr2bs4bk,,,,
Ahmedabad,25-06-19,49.23,67.16,19.38,174.15,107.05,,19.38,20.97,90.33,6.3,80.04,1.48,411,Severe,ng5c7xai,,,,
Ahmedabad,26-06-19,70.03,101.54,24.95,213.58,136.58,,24.95,28.94,52.14,6.3,80.04,1.48,469,Severe,ceepyyxj,,,,
Ahmedabad,27-06-19,60.03,123.58,25.55,176.24,117.3,,25.55,35.87,52.95,6.3,80.04,1.48,436,Severe,36rq4rmg,,,,
Ahmedabad,28-06-19,49.43,171.99,29.88,164.64,114.39,,29.88,44.06,31.31,6.3,80.04,1.48,517,Severe,0gwuvaj2,,,,
Ahmedabad,29-06-19,59.63,151.69,41.59,184.07,141.36,,41.59,38.49,21.31,6.3,80.04,1.48,640,Severe,7y5lg7ah,,,,
Ahmedabad,30-06-19,53.13,98.35,29.06,107.86,84.37,,29.06,30.43,43.43,6.23,79.21,1.46,465,Severe,xkmouavc,,,,
Ahmedabad,01-07-19,43.22,75.8,28.45,168.15,117.79,,28.45,40.42,69.91,6.23,79.21,1.46,486,Severe,vtc6d2wr,,,,
Ahmedabad,02-07-19,44.75,85.76,24.72,119.51,88.78,,24.72,48.21,58.82,6.3,80.04,1.48,446,Severe,ya8mu206,,,,
Ahmedabad,03-07-19,44.27,72.86,24.13,118.73,95.73,,24.13,47.13,49.16,6.3,80.04,1.48,426,Severe,j5jrpbst,,,,
Ahmedabad,04-07-19,47.77,66.55,39.11,144.03,114.85,,39.11,44.8,21.77,6.3,80.04,1.48,534,Severe,lh6zul8l,,,,
Ahmedabad,05-07-19,47.88,59.51,37.12,106.12,94.1,,37.12,35.22,23.22,6.3,80.04,1.48,610,Severe,bzusp0lh,,,,
Ahmedabad,06-07-19,47.71,79.62,34.67,171.04,122.97,,34.67,40.63,21.04,6.3,80.04,1.48,491,Severe,og7nddsr,,,,
Ahmedabad,07-07-19,34.72,89.61,26.15,148.91,102.6,,26.15,32.86,50.85,6.3,80.04,1.48,451,Severe,6nrvqt6j,,,,
Ahmedabad,08-07-19,37.99,77.14,35.85,113.12,96.06,,35.85,32.57,27.37,6.3,80.04,1.48,509,Severe,u664zj6l,,,,
Ahmedabad,09-07-19,41.69,102.42,36.14,137.36,108.22,,36.14,30.42,27.49,6.3,80.04,1.48,491,Severe,1kugu5zk,,,,
Ahmedabad,10-07-19,45.31,141.78,40.51,157.22,122.89,,40.51,31.64,33.43,6.3,80.04,1.48,524,Severe,5a4i8v59,,,,
Ahmedabad,11-07-19,43.48,94.91,37.34,103.67,93.15,,37.34,91.4,30.35,6.3,80.04,1.48,575,Severe,dutcl3q8,,,,
Ahmedabad,12-07-19,41.97,83.54,30.92,107.17,87.53,,30.92,96.35,34.38,6.3,80.04,1.48,490,Severe,tnabyvwh,,,,
Ahmedabad,13-07-19,38.49,56.12,36.22,117.03,98.39,,36.22,103.19,33.11,6.3,80.04,1.48,503,Severe,ktds6nla,,,,
Ahmedabad,14-07-19,41.7,39.22,24.82,102.72,78.41,,24.82,102.03,49.25,6.3,80.04,1.48,469,Severe,izsmxy00,,,,
Ahmedabad,15-07-19,42.43,108.43,32.1,114.44,92.42,,32.1,142.27,38.2,6.3,80.04,1.48,455,Severe,sfvq0b7w,,,,
Ahmedabad,16-07-19,38.99,127.11,31.97,103.79,87.09,,31.97,156.48,32.57,6.3,80.04,1.48,488,Severe,z6pvn9lr,,,,
Ahmedabad,17-07-19,34.92,126.2,30.5,110.39,88.63,,30.5,116.97,37.07,6.3,80.04,1.48,513,Severe,yvha7wzz,,,,
Ahmedabad,18-07-19,32.7,133,26,103.72,80.25,,26,132.41,45.92,6.3,80.04,1.48,466,Severe,d9mxtc8d,,,,
Ahmedabad,19-07-19,44.65,132.1,25.34,135.12,94.8,,25.34,104.15,58.38,6.3,80.04,1.48,429,Severe,m2zw8eq4,,,,
Ahmedabad,20-07-19,51.63,129.42,27.48,156.06,107.47,,27.48,109.13,52.03,6.3,80.04,1.48,459,Severe,yzjh6ot3,,,,
Ahmedabad,21-07-19,48.67,121.13,17.33,152.96,94.37,,17.33,92.83,76.38,6.3,80.04,1.48,385,Very Poor,k11iupe0,,,,
Ahmedabad,22-07-19,37.73,109.67,13.1,115.28,71.17,,13.1,53.67,113.3,6.3,80.04,1.48,309,Very Poor,l353fvsp,,,,
Ahmedabad,23-07-19,73.98,97.99,17.81,168.45,107.32,,17.81,35.04,70.3,6.3,80.04,1.48,587,Severe,pspkv6k9,,,,
Ahmedabad,24-07-19,52.55,82.31,27.02,99.11,79.15,,27.02,46.88,57.81,6.3,80.04,1.48,482,Severe,j1q96sli,,,,
Ahmedabad,25-07-19,48.26,88.6,35.25,157.23,116.89,,35.25,50.5,29.11,6.3,80.04,1.48,502,Severe,t78v87zj,,,,
Ahmedabad,26-07-19,46.8,87.16,34.26,32.44,54.89,,34.26,57.06,42.64,6.3,80.04,1.48,469,Severe,fvp45ho6,,,,
Ahmedabad,27-07-19,39.43,96.98,26.55,43,50.78,,26.55,94.84,52.09,6.23,79.17,1.46,413,Severe,nzv96tjh,,,,
Ahmedabad,28-07-19,47.55,99.23,32.36,30.99,49.24,,32.36,83.52,47.92,6.17,78.37,1.45,478,Severe,3vssgben,,,,
Ahmedabad,29-07-19,43.84,96.62,33.11,42.69,58.58,,33.11,70.53,64.25,6.3,80.04,1.48,515,Severe,ig6ul3u7,,,,
Ahmedabad,30-07-19,41.45,91.54,31.74,30.62,50.01,,31.74,63.85,43.27,5.77,71.74,1.7,461,Severe,e0sxynb1,,,,
Ahmedabad,31-07-19,28.8,88.64,32.52,50.61,61.74,,32.52,53.38,34.57,2.88,24.5,3.39,765,Severe,tz3ik2b5,,,,
Ahmedabad,01-08-19,47.31,91.94,59.19,23.06,66.37,,59.19,50.69,24.93,2.88,24.5,3.39,957,Severe,pqmaays5,,,,
Ahmedabad,02-08-19,56.72,72.04,45.45,45.13,68.12,,45.45,52.12,28.08,2.88,24.5,3.39,685,Severe,cpfwzudq,,,,
Ahmedabad,03-08-19,45.43,79.78,36.56,30,55.58,,36.56,41.96,30.53,2.51,28.31,1.94,492,Severe,9le4s67m,,,,
Ahmedabad,04-08-19,37.7,66.61,25.9,37.43,47.63,,25.9,39.98,40.88,2.14,32.05,0.52,464,Severe,dsbucda9,,,,
Ahmedabad,05-08-19,43.43,72.29,29.34,33.44,49.72,,29.34,44.51,43.28,2.14,32.05,0.52,477,Severe,hyeygk64,,,,
Ahmedabad,06-08-19,50.53,92.1,38.94,57.64,70.29,,38.94,39.45,41.18,2.14,32.05,0.52,564,Severe,xsthrjyk,,,,
Ahmedabad,07-08-19,60.09,89.93,40.91,30.12,60.02,,40.91,40.22,26.52,2.14,32.05,0.52,545,Severe,tua7hcvu,,,,
Ahmedabad,08-08-19,57.61,87.26,35.46,47.73,62.52,,35.46,39.76,37.96,2.12,31.72,0.51,530,Severe,sbo4936f,,,,
Ahmedabad,09-08-19,44.1,77.52,26.54,72.53,65.64,,26.54,42.51,45.15,2.14,32.05,0.52,448,Severe,75v2qt1w,,,,
Ahmedabad,10-08-19,22.26,71.66,28.38,41.31,52.51,,28.38,45.34,37.92,2.14,32.05,0.52,440,Severe,iniz1rjk,,,,
Ahmedabad,11-08-19,37.97,69.53,33.04,39.57,56.91,,33.04,39.94,34.34,2.14,32.05,0.52,452,Severe,ag9mzwkx,,,,
Ahmedabad,12-08-19,46.3,57.42,40.24,47.9,65.63,,40.24,41.94,33.06,2.1,31.38,0.51,573,Severe,jc5c87b9,,,,
Ahmedabad,13-08-19,41.77,57.27,28.77,49.65,57,,28.77,37.04,47.71,2.14,32.05,0.52,467,Severe,d0q5lhf4,,,,
Ahmedabad,14-08-19,47.52,60.06,33.11,36.01,55,,33.11,40.95,41.86,2.14,32.05,0.52,492,Severe,8r0vfzeu,,,,
Ahmedabad,15-08-19,50.55,47.01,31.12,52.84,61.24,,31.12,39.98,31.08,2.14,32.05,0.52,471,Severe,p0xy6c95,,,,
Ahmedabad,16-08-19,27.6,34.49,33.81,48.35,60.52,,33.81,42.4,34.06,2.14,32.05,0.52,505,Severe,rm5g8t63,,,,
Ahmedabad,17-08-19,41.4,33.84,30.09,41.39,53.51,,30.09,40.05,42.78,2.14,32.05,0.52,473,Severe,o4y8ci0n,,,,
Ahmedabad,18-08-19,44.46,29.35,36.78,73.54,77.37,,36.78,37.46,45.93,2.14,32.05,0.52,539,Severe,i3owd6b0,,,,
Ahmedabad,19-08-19,39.88,48.86,34.38,60.79,67.29,,34.38,26.36,55.36,2.1,31.43,0.51,627,Severe,e0plqpgb,,,,
Ahmedabad,20-08-19,46.58,62.72,26.7,53.62,56.13,,26.7,45.91,61.08,2.14,32.05,0.52,466,Severe,0xc02kkb,,,,
Ahmedabad,21-08-19,36.44,58.4,24.36,60.1,54.16,,24.36,40.9,69.33,2.03,30.38,0.49,465,Severe,9utbwy5r,,,,
Ahmedabad,22-08-19,45.37,64.75,24.41,64.69,59.39,,24.41,43.82,68.52,2.14,32.05,0.52,462,Severe,i51almnu,,,,
Ahmedabad,23-08-19,47.67,75.56,25.81,53.56,53.89,,25.81,51.27,57.64,2.14,32.05,0.52,523,Severe,5bw7umap,,,,
Ahmedabad,24-08-19,41.31,89.17,18.93,55.93,48.86,,18.93,37.66,76.75,,,,385,Very Poor,l5n30kbm,,,,
Ahmedabad,25-08-19,30.82,65.3,21.13,57.44,52.11,,21.13,39.97,69.77,,,,360,Very Poor,cq7g8azh,,,,
Ahmedabad,26-08-19,45.77,60.8,36.07,56.76,68.79,,36.07,55.67,29.03,2.14,32.05,0.52,532,Severe,muq5rkaa,,,,
Ahmedabad,27-08-19,58.51,107.48,46.11,36.67,70.31,,46.11,44.52,24.36,2.14,32.05,0.52,651,Severe,1iuc984c,,,,
Ahmedabad,28-08-19,36.1,86.87,27.22,46.87,53.9,,27.22,40.52,51.74,2.14,32.05,0.52,434,Severe,lnch3qsq,,,,
Ahmedabad,29-08-19,38.5,92.07,37.89,47.69,66.19,,37.89,63.22,28.61,2.14,32.05,0.52,517,Severe,w2i6qe0r,,,,
Ahmedabad,30-08-19,40.53,77.35,36,43.33,61.43,,36,49.29,32.49,2.14,32.05,0.52,563,Severe,tc6ruop3,,,,
Ahmedabad,31-08-19,37.05,38.81,30.71,48.51,58.68,,30.71,46.13,37.33,2.14,32.05,0.52,464,Severe,6l8r09cd,,,,
Ahmedabad,01-09-19,31.28,36.22,24.16,47.49,50.72,,24.16,47.71,47.56,2.14,32.05,0.52,420,Severe,gjislv17,,,,
Ahmedabad,02-09-19,25.64,35.32,25.23,52.47,54.36,,25.23,48.58,44,2.14,32.05,0.52,419,Severe,aiyg061l,,,,
Ahmedabad,03-09-19,40.18,53.43,29.4,49.59,57.71,,29.4,50.91,42.54,2.14,32.05,0.52,447,Severe,9h6ctbyx,,,,
Ahmedabad,04-09-19,39.16,52.12,16.72,62.06,49.34,,16.72,48.32,77.97,2.14,32.05,0.52,401,Severe,yv9or7cu,,,,
Ahmedabad,05-09-19,45.55,44.36,20.81,82.99,64.08,,20.81,50.79,73.91,2.14,32.05,0.52,446,Severe,xhffsa77,,,,
Ahmedabad,06-09-19,55.43,49.27,22.28,81.63,67.29,,22.28,50.6,84.1,2.14,32.05,0.52,432,Severe,8pr10j88,,,,
Ahmedabad,07-09-19,35.05,58.52,25.02,54.26,54.98,,25.02,48.29,53.43,2.14,32.05,0.52,454,Severe,jkjkkjrf,,,,
Ahmedabad,08-09-19,33.15,76.1,18.87,48.34,45.05,,18.87,44.03,57.52,2.14,32.05,0.52,408,Severe,0p8z25c1,,,,
Ahmedabad,09-09-19,38.7,82.48,21.33,61.48,54.01,,21.33,53.34,71.99,2.14,32.05,0.52,381,Very Poor,pgc9ssl2,,,,
Ahmedabad,10-09-19,45.2,48.3,23.33,72.02,63.4,,23.33,50.39,39.15,2.14,32.05,0.52,468,Severe,7ybz0rlp,,,,
Ahmedabad,11-09-19,59.4,30.71,45.92,46.05,74.61,,45.92,81.09,33.47,2.17,32.76,0.55,644,Severe,8yljnlaj,,,,
Ahmedabad,12-09-19,,39.15,49.78,39.61,79.26,,49.78,52.59,22.98,2.14,32.05,0.52,754,Severe,kcimb10m,,,,
Ahmedabad,13-09-19,64.45,63.73,51.32,58.92,82.4,,51.32,66.72,9.64,2.14,32.05,0.52,533,Severe,46w17i8r,,,,
Ahmedabad,14-09-19,59.96,54.31,40.14,69.61,82.74,,40.14,64.63,13,2.14,32.05,0.52,629,Severe,g0dskjv5,,,,
Ahmedabad,15-09-19,66.21,52.07,37.54,44.57,56.46,,37.54,68.54,20.67,2.14,32.05,0.52,793,Severe,n8sjpcbs,,,,
Ahmedabad,16-09-19,38,40.85,23.87,53.2,52.89,,23.87,63.42,26.28,2.14,32.05,0.52,495,Severe,pnnp3gu4,,,,
Ahmedabad,17-09-19,44.41,60.83,36.34,236.79,156.68,,36.34,59.59,32.92,2.14,32.05,0.52,528,Severe,tk7jmqma,,,,
Ahmedabad,18-09-19,50.66,60.03,25.45,94.87,76.75,,25.45,33.42,34.64,2.14,32.05,0.52,570,Severe,tdmvgi42,,,,
Ahmedabad,19-09-19,73.61,52.69,31.7,129.85,99.5,,31.7,78.7,31.11,2.93,35.37,2.65,708,Severe,7dbjnkje,,,,
Ahmedabad,20-09-19,27.17,56.45,11.26,61.34,42.53,,11.26,78.36,42.49,0.66,0.04,0.02,314,Very Poor,72jzqm86,,,,
Ahmedabad,21-09-19,39.27,57.5,17.41,132.09,84.28,,17.41,82.79,48.66,,,,386,Very Poor,hxmk6gvr,,,,
Ahmedabad,22-09-19,45.4,69.72,13.26,128.45,77.78,,13.26,90.46,51.35,,,,356,Very Poor,qweqi0et,,,,
Ahmedabad,23-09-19,59.74,75.46,19.33,112.62,76.98,,19.33,114.51,43.41,0.96,19.48,1.7,398,Very Poor,qa9v5u9g,,,,
Ahmedabad,24-09-19,58.49,92.7,18.72,124.86,82.26,,18.72,102.52,60.11,1.31,23.57,2.28,476,Severe,0cjlppkp,,,,
Ahmedabad,25-09-19,61.46,82.52,23.56,112.12,81.56,,23.56,81.76,60.38,1.15,23.41,2.04,572,Severe,lnf2mj29,,,,
Ahmedabad,26-09-19,39.34,104.21,18.91,96.73,68.75,,18.91,90.49,48.71,1.15,23.37,2.04,427,Severe,bx49tbui,,,,
Ahmedabad,27-09-19,28.2,81.77,18.36,80.73,60.32,,18.36,82.95,40.22,1.15,23.37,2.04,466,Severe,cbit5xci,,,,
Ahmedabad,28-09-19,30.18,30.29,24.72,99.02,76.5,,24.72,82.66,34.33,1.15,23.37,2.04,438,Severe,edslp6l5,,,,
Ahmedabad,29-09-19,20.71,44.3,14.94,79.1,55.63,,14.94,107.18,33.31,1.15,23.37,2.04,432,Severe,e2uzk4u1,,,,
Ahmedabad,30-09-19,21.94,47.27,11.62,65.04,44.98,,11.62,101.99,42.88,1.15,23.37,2.04,322,Very Poor,otzl7rcc,,,,
Ahmedabad,01-10-19,33.66,43.33,11.85,92.52,58.64,,11.85,137.97,72.52,1.15,23.37,2.04,266,Poor,1xdrd4dd,,,,
Ahmedabad,02-10-19,51.11,34.69,21.47,118.26,82.17,,21.47,129.38,41.28,1.15,23.37,2.04,430,Severe,avq3zwmc,,,,
Ahmedabad,03-10-19,57.08,33.81,18.9,98.77,69.73,,18.9,99.59,43.21,14.63,27.09,4.1,528,Severe,6kq0ptlg,,,,
Ahmedabad,04-10-19,49.88,63.34,25.05,101.3,77.98,,25.05,120.8,48.48,40.9,27.42,6.04,512,Severe,t16n853r,,,,
Ahmedabad,05-10-19,57.65,50.27,49.58,168.74,138.85,,49.58,153.44,41.05,1.15,23.37,2.04,614,Severe,6zofjqj4,,,,
Ahmedabad,06-10-19,68.62,40.45,55.22,132.77,102.54,,55.22,158.04,68.56,1.15,23.37,2.04,954,Severe,nc3tevnd,,,,
Ahmedabad,07-10-19,99.81,23.33,36.34,162.56,119.48,,36.34,146.33,68.81,1.15,23.37,2.04,1217,Severe,dt0b7jnu,,,,
Ahmedabad,08-10-19,73.52,20.56,45.99,171.17,132.92,,45.99,154.99,70.66,1.15,23.37,2.04,659,Severe,75j8jydo,,,,
